X,YEAR,MONTH,DAY,PRIMARY_SAMPLE_UNIT,STATION_NR,LAT_DEGREES,LON_DEGREES,DEPTH,UNDERWATER_VISIBILITY,MAPGRID_NR,HABITAT_CD,ZONE_NR,SUBREGION_NR,MPA_NR,SPECIES_NR,SPECIES_CD,LEN,NUM,TIME_SEEN,PROT,STRAT,REGION,DEPTH_CLASS,RUGOSITY_CLASS,NUM2
NA,2006,6,13,074U,2,24.708867,-82.8985,16.6,3.4,2959921,CONT_LR,4,4,26,123,LAC MAXI,0,0,1,2,CONT_LR,DRY TORT,NA,NA,0
NA,2006,6,13,075U,1,24.6789,-83.036683,21.9,6.9,2697405,ISOL_HR,7,3,24,123,LAC MAXI,0,0,1,1,ISOL_HR,DRY TORT,NA,NA,0
NA,2006,6,13,075U,2,24.678833,-83.0369,20.1,9.1,2697405,ISOL_HR,7,3,24,123,LAC MAXI,0,0,1,1,ISOL_HR,DRY TORT,NA,NA,0
NA,2006,6,13,076U,1,24.679383,-83.033917,20.6,12.2,2704905,ISOL_HR,7,3,24,123,LAC MAXI,0,0,1,1,ISOL_HR,DRY TORT,NA,NA,0
NA,2006,6,13,076U,2,24.679433,-83.034083,22.6,8.4,2701155,ISOL_HR,7,3,24,123,LAC MAXI,0,0,1,1,ISOL_HR,DRY TORT,NA,NA,0
NA,2006,6,13,076U,2,24.679433,-83.034083,22.6,8.4,2701155,ISOL_HR,7,3,24,123,LAC MAXI,20,0.5,1,1,ISOL_HR,DRY TORT,NA,NA,1
NA,2006,6,13,077U,1,24.678983,-83.031983,21.3,9.9,2704905,CONT_MR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,13,077U,2,24.678833,-83.0319,21.6,10.7,2708655,CONT_MR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,13,078U,1,24.6807,-83.0295,16.5,8.4,2712406,ISOL_HR,7,3,24,123,LAC MAXI,0,0,1,1,ISOL_HR,DRY TORT,NA,NA,0
NA,2006,6,13,078U,2,24.680583,-83.029533,18.3,9.1,2712406,ISOL_HR,7,3,24,123,LAC MAXI,0,0,1,1,ISOL_HR,DRY TORT,NA,NA,0
NA,2006,6,13,079U,1,24.69915,-83.033617,20.3,11.4,2704916,ISOL_HR,7,3,24,123,LAC MAXI,0,0,1,1,ISOL_HR,DRY TORT,NA,NA,0
NA,2006,6,13,079U,2,24.69915,-83.033617,21.8,9.9,2704916,ISOL_HR,7,3,24,123,LAC MAXI,0,0,1,1,ISOL_HR,DRY TORT,NA,NA,0
NA,2006,6,13,080H,2,24.678933,-83.025583,19.5,8.4,2719905,ISOL_MR,7,3,24,123,LAC MAXI,0,0,1,1,ISOL_MR,DRY TORT,NA,NA,0
NA,2006,6,13,080U,1,24.678983,-83.0257,20,13,2719905,CONT_MR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,13,081U,1,24.678517,-83.026883,19.7,12.2,2716155,CONT_MR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,13,081U,1,24.678517,-83.026883,19.7,12.2,2716155,CONT_MR,7,3,24,123,LAC MAXI,40,0.5,1,1,CONT_HR,DRY TORT,NA,NA,1
NA,2006,6,13,081U,2,24.678383,-83.02685,21.6,13.7,2716155,CONT_MR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,13,081U,2,24.678383,-83.02685,21.6,13.7,2716155,CONT_MR,7,3,24,123,LAC MAXI,35,0.5,1,1,CONT_HR,DRY TORT,NA,NA,1
NA,2006,6,14,082U,1,24.7238,-82.981267,21.6,13,2806180,CONT_HR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,14,082U,2,24.7238,-82.981383,21.3,16.9,2802430,CONT_HR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,14,083U,1,24.72375,-82.97885,24.4,20.6,2809930,CONT_HR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,14,083U,2,24.72355,-82.9789,24.2,16.8,2809929,CONT_HR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,14,084U,1,24.715183,-82.9818,23.8,12.2,2802425,ISOL_LR,7,3,24,123,LAC MAXI,0,0,1,1,ISOL_LR,DRY TORT,NA,NA,0
NA,2006,6,14,084U,2,24.715533,-82.982083,24.4,12.2,2802425,ISOL_LR,7,3,24,123,LAC MAXI,50,1,2,1,ISOL_LR,DRY TORT,NA,NA,1
NA,2006,6,14,085H,2,24.7013,-82.983083,27,9.1,2798667,CONT_LR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_LR,DRY TORT,NA,NA,0
NA,2006,6,14,085U,1,24.701283,-82.982983,26.8,14.5,2798667,CONT_LR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_LR,DRY TORT,NA,NA,0
NA,2006,6,14,086U,1,24.71115,-82.993233,15.2,19.8,2779923,SPGR_LR,7,3,24,123,LAC MAXI,0,0,1,1,ISOL_MR,DRY TORT,NA,NA,0
NA,2006,6,14,086U,2,24.711083,-82.99335,15.7,19.8,2779923,SPGR_LR,7,3,24,123,LAC MAXI,35,0.5,1,1,ISOL_MR,DRY TORT,NA,NA,1
NA,2006,6,14,086U,2,24.711083,-82.99335,15.7,19.8,2779923,SPGR_LR,7,3,24,123,LAC MAXI,40,0.5,2,1,ISOL_MR,DRY TORT,NA,NA,1
NA,2006,6,14,086U,2,24.711083,-82.99335,15.7,19.8,2779923,SPGR_LR,7,3,24,123,LAC MAXI,45,1,2,1,ISOL_MR,DRY TORT,NA,NA,1
NA,2006,6,14,086U,2,24.711083,-82.99335,15.7,19.8,2779923,SPGR_LR,7,3,24,123,LAC MAXI,55,0.5,1,1,ISOL_MR,DRY TORT,NA,NA,1
NA,2006,6,14,087U,1,24.70795,-82.991317,14.5,13,2783671,CONT_MR,7,3,24,123,LAC MAXI,28,0.5,1,1,CONT_HR,DRY TORT,NA,NA,1
NA,2006,6,14,087U,1,24.70795,-82.991317,14.5,13,2783671,CONT_MR,7,3,24,123,LAC MAXI,34,0.5,1,1,CONT_HR,DRY TORT,NA,NA,1
NA,2006,6,14,087U,2,24.708033,-82.991417,14.6,12.2,2783671,CONT_MR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,14,087U,2,24.708033,-82.991417,14.6,12.2,2783671,CONT_MR,7,3,24,123,LAC MAXI,24,0.5,1,1,CONT_HR,DRY TORT,NA,NA,1
NA,2006,6,14,087U,2,24.708033,-82.991417,14.6,12.2,2783671,CONT_MR,7,3,24,123,LAC MAXI,27,0.5,1,1,CONT_HR,DRY TORT,NA,NA,1
NA,2006,6,14,088U,1,24.708033,-83.00865,29,8.4,2753671,CONT_HR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,14,088U,1,24.708033,-83.00865,29,8.4,2753671,CONT_HR,7,3,24,123,LAC MAXI,40,0,3,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,14,088U,2,24.708333,-83.00855,29.3,12.2,2753671,CONT_HR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,14,089U,1,24.69565,-83.009317,23.9,15.7,2749914,CONT_MR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,14,089U,2,24.6958,-83.009233,25.5,12.2,2749914,CONT_MR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,14,089U,2,24.6958,-83.009233,25.5,12.2,2749914,CONT_MR,7,3,24,123,LAC MAXI,35,0.5,2,1,CONT_HR,DRY TORT,NA,NA,1
NA,2006,6,14,090U,1,24.694383,-83.012267,24.1,16.8,2746164,ISOL_MR,7,3,24,123,LAC MAXI,20,0.5,1,1,ISOL_MR,DRY TORT,NA,NA,1
NA,2006,6,14,090U,1,24.694383,-83.012267,24.1,16.8,2746164,ISOL_MR,7,3,24,123,LAC MAXI,25,1,1,1,ISOL_MR,DRY TORT,NA,NA,1
NA,2006,6,14,090U,1,24.694383,-83.012267,24.1,16.8,2746164,ISOL_MR,7,3,24,123,LAC MAXI,28,0.5,1,1,ISOL_MR,DRY TORT,NA,NA,1
NA,2006,6,14,090U,2,24.693933,-83.012317,24.2,16.8,2746163,ISOL_MR,7,3,24,123,LAC MAXI,0,0,1,1,ISOL_MR,DRY TORT,NA,NA,0
NA,2006,6,14,091U,1,24.69345,-83.019867,22.1,9.1,2731163,CONT_MR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,14,091U,1,24.69345,-83.019867,22.1,9.1,2731163,CONT_MR,7,3,24,123,LAC MAXI,5,0.5,1,1,CONT_HR,DRY TORT,NA,NA,1
NA,2006,6,14,091U,2,24.6936,-83.0202,24.4,15.2,2731163,CONT_MR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,14,092U,1,24.655133,-83.032767,19.1,14.5,2704892,ISOL_HR,7,3,24,123,LAC MAXI,30,0,3,1,ISOL_HR,DRY TORT,NA,NA,0
NA,2006,6,14,092U,2,24.655333,-83.03275,16.2,12.2,2704892,ISOL_HR,7,3,24,123,LAC MAXI,0,0,1,1,ISOL_HR,DRY TORT,NA,NA,0
NA,2006,6,14,093U,1,24.65665,-83.026517,17.4,15.2,2716143,CONT_LR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_LR,DRY TORT,NA,NA,0
NA,2006,6,14,093U,1,24.65665,-83.026517,17.4,15.2,2716143,CONT_LR,7,3,24,123,LAC MAXI,27,0.5,1,1,CONT_LR,DRY TORT,NA,NA,1
NA,2006,6,14,093U,2,24.65685,-83.026467,17.7,14.5,2716143,CONT_LR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_LR,DRY TORT,NA,NA,0
NA,2006,6,14,093U,2,24.65685,-83.026467,17.7,14.5,2716143,CONT_LR,7,3,24,123,LAC MAXI,25,1,1,1,CONT_LR,DRY TORT,NA,NA,1
NA,2006,6,14,094H,2,24.6532,-83.024317,20.1,15.2,2719891,ISOL_HR,7,3,24,123,LAC MAXI,0,0,1,1,ISOL_HR,DRY TORT,NA,NA,0
NA,2006,6,14,094U,1,24.653383,-83.02445,16.6,9.1,2719891,CONT_LR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_LR,DRY TORT,NA,NA,0
NA,2006,6,14,095U,1,24.651,-83.023583,17.1,10.7,2719890,CONT_LR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_LR,DRY TORT,NA,NA,0
NA,2006,6,14,095U,2,24.651,-83.023583,16.6,10.7,2719890,CONT_LR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_LR,DRY TORT,NA,NA,0
NA,2006,6,14,096U,1,24.647433,-83.022467,16.6,13,2723638,CONT_LR,7,3,0,123,LAC MAXI,0,0,1,0,CONT_LR,DRY TORT,NA,NA,0
NA,2006,6,14,096U,1,24.647433,-83.022467,16.6,13,2723638,CONT_LR,7,3,0,123,LAC MAXI,16,0.5,2,0,CONT_LR,DRY TORT,NA,NA,1
NA,2006,6,14,096U,2,24.647183,-83.022617,15.8,9.1,2723637,CONT_LR,7,3,0,123,LAC MAXI,0,0,1,0,CONT_LR,DRY TORT,NA,NA,0
NA,2006,6,14,097U,1,24.649983,-83.0303,14.5,16.8,2708639,ISOL_HR,7,3,24,123,LAC MAXI,0,0,1,1,ISOL_HR,DRY TORT,NA,NA,0
NA,2006,6,14,097U,2,24.65045,-83.030433,16.9,9.1,2708639,ISOL_HR,7,3,24,123,LAC MAXI,0,0,1,1,ISOL_HR,DRY TORT,NA,NA,0
NA,2006,6,14,098U,1,24.64015,-83.041167,13.9,7.6,2689884,CONT_MR,7,3,0,123,LAC MAXI,0,0,1,0,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,14,098U,1,24.64015,-83.041167,13.9,7.6,2689884,CONT_MR,7,3,0,123,LAC MAXI,42,0.5,1,0,CONT_HR,DRY TORT,NA,NA,1
NA,2006,6,14,098U,2,24.63975,-83.041317,14,12.2,2686133,CONT_MR,7,3,0,123,LAC MAXI,0,0,1,0,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,14,099U,1,24.638067,-83.042267,18.4,11.4,2686133,ISOL_HR,7,3,0,123,LAC MAXI,0,0,1,0,ISOL_MR,DRY TORT,NA,NA,0
NA,2006,6,14,099U,2,24.638017,-83.0424,19.7,10.7,2686133,ISOL_HR,7,3,0,123,LAC MAXI,0,0,1,0,ISOL_MR,DRY TORT,NA,NA,0
NA,2006,6,15,100U,1,24.54375,-82.948117,18.1,5.8,2862330,CONT_LR,4,4,0,123,LAC MAXI,0,0,1,2,CONT_LR,DRY TORT,NA,NA,0
NA,2006,6,15,100U,2,24.543483,-82.9482,17.7,5.6,2862329,CONT_LR,4,4,0,123,LAC MAXI,0,0,1,2,CONT_LR,DRY TORT,NA,NA,0
NA,2006,6,15,101U,1,24.54515,-82.947683,17.5,9.1,2862330,CONT_LR,4,4,0,123,LAC MAXI,0,0,1,2,CONT_LR,DRY TORT,NA,NA,0
NA,2006,6,15,101U,2,24.545167,-82.9476,18.3,6.1,2862330,CONT_LR,4,4,0,123,LAC MAXI,0,0,1,2,CONT_LR,DRY TORT,NA,NA,0
NA,2006,6,15,102U,1,24.545617,-82.951983,16.8,3.8,2854831,CONT_LR,4,4,0,123,LAC MAXI,0,0,1,2,CONT_LR,DRY TORT,NA,NA,0
NA,2006,6,15,102U,2,24.545567,-82.952333,18.6,9.6,2854831,CONT_LR,4,4,0,123,LAC MAXI,0,0,1,2,CONT_LR,DRY TORT,NA,NA,0
NA,2006,6,15,103U,1,24.5563,-82.935567,15.7,8.4,2884836,CONT_LR,4,4,0,123,LAC MAXI,0,0,1,2,CONT_LR,DRY TORT,NA,NA,0
NA,2006,6,15,103U,1,24.5563,-82.935567,15.7,8.4,2884836,CONT_LR,4,4,0,123,LAC MAXI,26,0.5,1,2,CONT_LR,DRY TORT,NA,NA,1
NA,2006,6,15,103U,2,24.5561,-82.935733,16.6,6.1,2884836,CONT_LR,4,4,0,123,LAC MAXI,0,0,1,2,CONT_LR,DRY TORT,NA,NA,0
NA,2006,6,15,103U,2,24.5561,-82.935733,16.6,6.1,2884836,CONT_LR,4,4,0,123,LAC MAXI,33,0.5,1,2,CONT_LR,DRY TORT,NA,NA,1
NA,2006,6,15,103U,2,24.5561,-82.935733,16.6,6.1,2884836,CONT_LR,4,4,0,123,LAC MAXI,37,0.5,1,2,CONT_LR,DRY TORT,NA,NA,1
NA,2006,6,15,104U,1,24.5539,-82.935567,18.3,9.9,2884835,CONT_LR,4,4,0,123,LAC MAXI,0,0,1,2,CONT_LR,DRY TORT,NA,NA,0
NA,2006,6,15,104U,2,24.553717,-82.935083,18.6,7.6,2888585,CONT_LR,4,4,0,123,LAC MAXI,0,0,1,2,CONT_LR,DRY TORT,NA,NA,0
NA,2006,6,15,104U,2,24.553717,-82.935083,18.6,7.6,2888585,CONT_LR,4,4,0,123,LAC MAXI,36,0.5,1,2,CONT_LR,DRY TORT,NA,NA,1
NA,2006,6,15,105U,1,24.55785,-82.935433,13.6,6.4,2884837,CONT_LR,4,4,0,123,LAC MAXI,0,0,1,2,CONT_LR,DRY TORT,NA,NA,0
NA,2006,6,15,105U,1,24.55785,-82.935433,13.6,6.4,2884837,CONT_LR,4,4,0,123,LAC MAXI,26,0.5,1,2,CONT_LR,DRY TORT,NA,NA,1
NA,2006,6,15,105U,2,24.557767,-82.93545,13.4,6.6,2884837,CONT_LR,4,4,0,123,LAC MAXI,0,0,1,2,CONT_LR,DRY TORT,NA,NA,0
NA,2006,6,15,106U,1,24.5561,-82.934767,15.1,4.6,2888586,CONT_LR,4,4,0,123,LAC MAXI,20,0,3,2,CONT_LR,DRY TORT,NA,NA,0
NA,2006,6,15,106U,1,24.5561,-82.934767,15.1,4.6,2888586,CONT_LR,4,4,0,123,LAC MAXI,22,0,3,2,CONT_LR,DRY TORT,NA,NA,0
NA,2006,6,15,106U,1,24.5561,-82.934767,15.1,4.6,2888586,CONT_LR,4,4,0,123,LAC MAXI,23,0,3,2,CONT_LR,DRY TORT,NA,NA,0
NA,2006,6,15,106U,1,24.5561,-82.934767,15.1,4.6,2888586,CONT_LR,4,4,0,123,LAC MAXI,28,0,3,2,CONT_LR,DRY TORT,NA,NA,0
NA,2006,6,15,106U,2,24.55625,-82.93455,14.9,7.6,2888586,CONT_LR,4,4,0,123,LAC MAXI,0,0,1,2,CONT_LR,DRY TORT,NA,NA,0
NA,2006,6,15,106U,2,24.55625,-82.93455,14.9,7.6,2888586,CONT_LR,4,4,0,123,LAC MAXI,35,0.5,2,2,CONT_LR,DRY TORT,NA,NA,1
NA,2006,6,15,107U,1,24.553417,-82.933733,17.2,8.4,2888585,CONT_LR,4,4,0,123,LAC MAXI,0,0,1,2,CONT_LR,DRY TORT,NA,NA,0
NA,2006,6,15,107U,2,24.553467,-82.933717,17.7,6.1,2888585,CONT_LR,4,4,0,123,LAC MAXI,0,0,1,2,CONT_LR,DRY TORT,NA,NA,0
NA,2006,6,17,108U,1,24.687417,-83.07215,26.2,16,2629910,CONT_HR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,17,108U,2,24.687417,-83.07215,25.6,19.1,2629910,CONT_HR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,17,109U,1,24.685117,-83.073617,22,10.7,2626159,CONT_HR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,17,109U,2,24.685167,-83.073633,22.6,10.7,2626159,CONT_HR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,17,109U,2,24.685167,-83.073633,22.6,10.7,2626159,CONT_HR,7,3,24,123,LAC MAXI,45,0.5,2,1,CONT_HR,DRY TORT,NA,NA,1
NA,2006,6,17,111U,1,24.704183,-83.040817,23.6,18.3,2689919,CONT_HR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,17,111U,2,24.704317,-83.040933,23.3,18.3,2689919,CONT_HR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,17,112U,1,24.70745,-83.04485,22.6,25.9,2682421,CONT_HR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,17,112U,2,24.70745,-83.04485,22.9,22.1,2682421,CONT_HR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,17,112U,2,24.70745,-83.04485,22.9,22.1,2682421,CONT_HR,7,3,24,123,LAC MAXI,35,0.5,1,1,CONT_HR,DRY TORT,NA,NA,1
NA,2006,6,17,113U,1,24.70735,-83.044933,21,12.2,2682421,CONT_HR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,17,113U,2,24.707383,-83.044883,20.9,12.2,2682421,CONT_HR,7,3,24,123,LAC MAXI,20,0.5,1,1,CONT_HR,DRY TORT,NA,NA,1
NA,2006,6,17,113U,2,24.707383,-83.044883,20.9,12.2,2682421,CONT_HR,7,3,24,123,LAC MAXI,30,0.5,1,1,CONT_HR,DRY TORT,NA,NA,1
NA,2006,6,17,113U,2,24.707383,-83.044883,20.9,12.2,2682421,CONT_HR,7,3,24,123,LAC MAXI,36,0.5,1,1,CONT_HR,DRY TORT,NA,NA,1
NA,2006,6,17,114U,1,24.70735,-83.044933,21.2,15.2,2682421,CONT_MR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,17,114U,2,24.70735,-83.044933,20.4,13.7,2682421,CONT_MR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,17,115U,1,24.683017,-83.076333,19.8,11.4,2622408,CONT_MR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,17,115U,1,24.683017,-83.076333,19.8,11.4,2622408,CONT_MR,7,3,24,123,LAC MAXI,25,0.5,1,1,CONT_HR,DRY TORT,NA,NA,1
NA,2006,6,17,115U,1,24.683017,-83.076333,19.8,11.4,2622408,CONT_MR,7,3,24,123,LAC MAXI,35,0.5,1,1,CONT_HR,DRY TORT,NA,NA,1
NA,2006,6,17,115U,1,24.683017,-83.076333,19.8,11.4,2622408,CONT_MR,7,3,24,123,LAC MAXI,40,0.5,1,1,CONT_HR,DRY TORT,NA,NA,1
NA,2006,6,17,115U,2,24.682983,-83.076533,21.2,12.2,2622408,CONT_MR,7,3,24,123,LAC MAXI,30,0.5,1,1,CONT_HR,DRY TORT,NA,NA,1
NA,2006,6,17,115U,2,24.682983,-83.076533,21.2,12.2,2622408,CONT_MR,7,3,24,123,LAC MAXI,40,0.5,1,1,CONT_HR,DRY TORT,NA,NA,1
NA,2006,6,17,115U,2,24.682983,-83.076533,21.2,12.2,2622408,CONT_MR,7,3,24,123,LAC MAXI,45,0.5,1,1,CONT_HR,DRY TORT,NA,NA,1
NA,2006,6,17,116U,1,24.6822,-83.078283,21.3,9.1,2618657,CONT_HR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,17,116U,2,24.682217,-83.078317,22.1,9.1,2618657,CONT_HR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,17,117U,2,24.683867,-83.0779,30.5,10.7,2618658,CONT_HR,5,3,24,123,LAC MAXI,0,0,1,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,17,117U,2,24.683867,-83.0779,30.5,10.7,2618658,CONT_HR,5,3,24,123,LAC MAXI,40,0.5,2,1,CONT_HR,DRY TORT,NA,NA,1
NA,2006,6,17,118U,1,24.678583,-83.08065,20.6,13,2614905,CONT_MR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,17,118U,2,24.678583,-83.08065,19.7,10.7,2614905,CONT_MR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,17,118U,2,24.678583,-83.08065,19.7,10.7,2614905,CONT_MR,7,3,24,123,LAC MAXI,25,0.5,1,1,CONT_HR,DRY TORT,NA,NA,1
NA,2006,6,17,119U,1,24.677283,-83.08085,19.8,13,2614905,CONT_MR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,17,119U,1,24.677283,-83.08085,19.8,13,2614905,CONT_MR,7,3,24,123,LAC MAXI,45,0.5,1,1,CONT_HR,DRY TORT,NA,NA,1
NA,2006,6,17,119U,2,24.677283,-83.08085,21,11.4,2614905,CONT_MR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,17,120U,1,24.680867,-83.076133,20.4,14.5,2622407,CONT_MR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,17,120U,2,24.680867,-83.076133,20,10.7,2622407,CONT_MR,7,3,24,123,LAC MAXI,34,0.5,1,1,CONT_HR,DRY TORT,NA,NA,1
NA,2006,6,17,120U,2,24.680867,-83.076133,20,10.7,2622407,CONT_MR,7,3,24,123,LAC MAXI,60,0.5,1,1,CONT_HR,DRY TORT,NA,NA,1
NA,2006,6,18,121U,1,24.674283,-83.088517,26.7,23.6,2599903,CONT_HR,7,3,24,123,LAC MAXI,10,0.5,1,1,CONT_HR,DRY TORT,NA,NA,1
NA,2006,6,18,121U,1,24.674283,-83.088517,26.7,23.6,2599903,CONT_HR,7,3,24,123,LAC MAXI,15,0.5,1,1,CONT_HR,DRY TORT,NA,NA,1
NA,2006,6,18,121U,1,24.674283,-83.088517,26.7,23.6,2599903,CONT_HR,7,3,24,123,LAC MAXI,18,0.5,1,1,CONT_HR,DRY TORT,NA,NA,1
NA,2006,6,18,121U,1,24.674283,-83.088517,26.7,23.6,2599903,CONT_HR,7,3,24,123,LAC MAXI,35,0.5,1,1,CONT_HR,DRY TORT,NA,NA,1
NA,2006,6,18,121U,2,24.674433,-83.088467,26.1,22.1,2599903,CONT_HR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,18,122U,1,24.672133,-83.08995,25.1,13.7,2596152,CONT_HR,7,3,24,123,LAC MAXI,26,0.5,2,1,CONT_HR,DRY TORT,NA,NA,1
NA,2006,6,18,122U,1,24.672133,-83.08995,25.1,13.7,2596152,CONT_HR,7,3,24,123,LAC MAXI,30,0.5,1,1,CONT_HR,DRY TORT,NA,NA,1
NA,2006,6,18,122U,2,24.672133,-83.08995,23,13.7,2596152,CONT_HR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,18,124U,1,24.669967,-83.091717,23.3,23.6,2592401,CONT_HR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,18,124U,1,24.669967,-83.091717,23.3,23.6,2592401,CONT_HR,7,3,24,123,LAC MAXI,50,0,3,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,18,124U,2,24.66995,-83.0918,22.7,24.4,2592401,CONT_HR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_HR,DRY TORT,NA,NA,0
NA,2006,6,18,124U,2,24.66995,-83.0918,22.7,24.4,2592401,CONT_HR,7,3,24,123,LAC MAXI,24,0.5,1,1,CONT_HR,DRY TORT,NA,NA,1
NA,2006,6,18,125U,1,24.678017,-83.0626,18.6,25.9,2648655,ISOL_HR,7,3,24,123,LAC MAXI,0,0,1,1,ISOL_HR,DRY TORT,NA,NA,0
NA,2006,6,18,125U,2,24.678083,-83.062683,20.1,14.5,2648655,ISOL_HR,7,3,24,123,LAC MAXI,0,0,1,1,ISOL_HR,DRY TORT,NA,NA,0
NA,2006,6,18,126U,1,24.677367,-83.0515,17.5,11.4,2671154,CONT_LR,7,3,24,123,LAC MAXI,10,0.5,1,1,CONT_LR,DRY TORT,NA,NA,1
NA,2006,6,18,126U,1,24.677367,-83.0515,17.5,11.4,2671154,CONT_LR,7,3,24,123,LAC MAXI,15,0.5,1,1,CONT_LR,DRY TORT,NA,NA,1
NA,2006,6,18,126U,1,24.677367,-83.0515,17.5,11.4,2671154,CONT_LR,7,3,24,123,LAC MAXI,26,0.5,1,1,CONT_LR,DRY TORT,NA,NA,1
NA,2006,6,18,126U,1,24.677367,-83.0515,17.5,11.4,2671154,CONT_LR,7,3,24,123,LAC MAXI,27,0.5,1,1,CONT_LR,DRY TORT,NA,NA,1
NA,2006,6,18,126U,1,24.677367,-83.0515,17.5,11.4,2671154,CONT_LR,7,3,24,123,LAC MAXI,34,0.5,1,1,CONT_LR,DRY TORT,NA,NA,1
NA,2006,6,18,126U,2,24.677483,-83.051283,17.7,12.2,2671154,CONT_LR,7,3,24,123,LAC MAXI,0,0,1,1,CONT_LR,DRY TORT,NA,NA,0
